BookingID,CustomerID,FirstName,LastName,Age,Gender,Email,Phone,Airline,FlightNo,DepartureCity,ArrivalCity,BookingDate,FlightDate,SeatClass,Passengers,Fare,PaymentMethod,BookingStatus
BKG100145,CUST13078,Name329,Surname1399,60,Male,user145@example.com,9801726890,SpiceJet,AI282,Pune,Delhi,27-01-2026,25-02-2026,Business,4,14869,Credit Card,Completed
BKG100146,CUST12445,Name1897,Surname1380,64,Female,user146@example.com,9671159367,Akasa Air,6E353,Bengaluru,Goa,04-01-2025,22-02-2025,Premium Economy,3,3244,Credit Card,Cancelled
BKG100147,CUST13435,Name2519,Surname1569,74,Male,user147@example.com,9358413465,Air India,AI203,Bengaluru,Pune,26-04-2025,29-04-2025,Business,1,24133,Net Banking,Completed
BKG100148,CUST11920,Name2211,Surname445,66,Male,user148@example.com,9250469429,Vistara,SG339,Chennai,Delhi,15-02-2025,13-03-2025,Business,5,16883,Debit Card,Completed
BKG100149,CUST14271,Name906,Surname847,37,Female,user149@example.com,9165452764,Vistara,6E741,Kolkata,Mumbai,06-11-2025,02-01-2026,Business,4,7194,Net Banking,Confirmed
BKG100150,CUST12612,Name2853,Surname853,44,Male,user150@example.com,9422002819,Akasa Air,6E872,Kolkata,Pune,26-01-2026,18-03-2026,Business,4,19685,Credit Card,Confirmed
BKG100151,CUST10473,Name2304,Surname846,44,Male,user151@example.com,9517061783,Air India,SG308,Hyderabad,Goa,28-05-2025,19-07-2025,Premium Economy,1,17672,Net Banking,Cancelled
BKG100152,CUST13090,Name2760,Surname1239,56,Male,user152@example.com,9178151583,Air India,6E590,Mumbai,Kolkata,15-07-2025,19-07-2025,Economy,3,11296,Debit Card,Confirmed
BKG100153,CUST11988,Name2850,Surname1238,63,Male,user153@example.com,9525880424,Air India,SG894,Bengaluru,Mumbai,01-05-2025,18-06-2025,Premium Economy,4,18193,Net Banking,Completed
BKG100154,CUST14074,Name1909,Surname202,69,Female,user154@example.com,9917792874,SpiceJet,6E479,Kolkata,Delhi,25-09-2025,19-10-2025,Premium Economy,4,19303,UPI,Completed
BKG100155,CUST14533,Name2393,Surname1187,64,Female,user155@example.com,9416960306,Air India,6E437,Bengaluru,Pune,30-05-2025,01-06-2025,Economy,4,11045,Credit Card,Cancelled
BKG100156,CUST14019,Name1888,Surname345,64,Female,user156@example.com,9281747678,Air India,QP288,Kolkata,Delhi,16-05-2026,02-07-2026,Business,1,23527,UPI,Confirmed
BKG100157,CUST11896,Name279,Surname1449,27,Male,user157@example.com,9334848459,Vistara,QP482,Chennai,Goa,07-01-2025,03-02-2025,Economy,5,7005,Net Banking,Completed
BKG100158,CUST13370,Name49,Surname35,51,Female,user158@example.com,9675244407,SpiceJet,AI614,Goa,Chennai,07-01-2025,11-02-2025,Business,4,20576,Credit Card,Confirmed
BKG100159,CUST14313,Name1034,Surname1670,40,Female,user159@example.com,9953556386,Akasa Air,AI482,Mumbai,Kolkata,02-06-2025,18-06-2025,Premium Economy,4,8789,Credit Card,Completed
BKG100160,CUST10260,Name383,Surname831,42,Female,user160@example.com,9693458652,Akasa Air,AI752,Bengaluru,Delhi,24-03-2025,05-05-2025,Economy,2,23795,UPI,Cancelled
BKG100161,CUST14327,Name175,Surname471,31,Female,user161@example.com,9391086098,IndiGo,AI800,Pune,Kolkata,06-12-2025,12-01-2026,Premium Economy,5,5624,UPI,Confirmed
BKG100162,CUST13263,Name316,Surname613,28,Male,user162@example.com,9708485104,Akasa Air,SG493,Kolkata,Chennai,01-08-2025,08-09-2025,Business,2,7224,UPI,Completed
BKG100163,CUST10623,Name1396,Surname1240,67,Female,user163@example.com,9930598266,SpiceJet,AI749,Kolkata,Chennai,11-04-2025,09-05-2025,Premium Economy,4,10106,Net Banking,Confirmed
BKG100164,CUST14800,Name2707,Surname779,23,Female,user164@example.com,9956905222,Air India,AI184,Kolkata,Hyderabad,20-01-2026,17-02-2026,Premium Economy,2,8586,Net Banking,Completed
BKG100165,CUST10873,Name375,Surname11,37,Female,user165@example.com,9486458467,SpiceJet,AI235,Delhi,Pune,03-02-2026,24-02-2026,Economy,2,14319,Net Banking,Cancelled
BKG100166,CUST14541,Name382,Surname1223,56,Female,user166@example.com,9513646070,IndiGo,SG523,Pune,Chennai,27-01-2025,02-02-2025,Premium Economy,1,14097,Credit Card,Completed
BKG100167,CUST12203,Name1234,Surname550,49,Male,user167@example.com,9167932588,Air India,QP382,Delhi,Pune,25-01-2026,05-02-2026,Premium Economy,3,7049,Net Banking,Confirmed
BKG100168,CUST14062,Name2433,Surname1263,30,Female,user168@example.com,9214860711,Air India,SG106,Kolkata,Delhi,10-09-2025,27-10-2025,Premium Economy,3,22981,Net Banking,Cancelled
BKG100169,CUST14870,Name558,Surname616,38,Male,user169@example.com,9614332794,SpiceJet,6E507,Goa,Delhi,17-03-2026,09-05-2026,Premium Economy,3,23833,Net Banking,Completed
BKG100170,CUST12991,Name467,Surname1909,54,Male,user170@example.com,9735898931,Vistara,6E798,Bengaluru,Delhi,21-01-2026,08-02-2026,Business,1,15375,Net Banking,Completed
BKG100171,CUST13352,Name2757,Surname1023,26,Female,user171@example.com,9359868249,SpiceJet,6E832,Bengaluru,Hyderabad,26-10-2025,19-12-2025,Premium Economy,4,4766,UPI,Cancelled
BKG100172,CUST13427,Name2227,Surname76,68,Female,user172@example.com,9853374076,Vistara,AI211,Goa,Hyderabad,15-02-2026,22-03-2026,Economy,3,19100,Credit Card,Completed
BKG100173,CUST13527,Name434,Surname22,24,Female,user173@example.com,9338371847,Vistara,6E556,Chennai,Kolkata,14-02-2026,04-04-2026,Premium Economy,4,13365,Net Banking,Completed
BKG100174,CUST12421,Name1704,Surname1886,23,Male,user174@example.com,9992620629,Air India,SG419,Delhi,Bengaluru,26-01-2025,26-02-2025,Premium Economy,4,5925,Credit Card,Completed
BKG100175,CUST13707,Name1307,Surname138,37,Male,user175@example.com,9969930526,IndiGo,AI969,Goa,Delhi,03-05-2026,10-05-2026,Premium Economy,1,16857,Credit Card,Completed
BKG100176,CUST12712,Name2294,Surname874,47,Male,user176@example.com,9956583753,Akasa Air,6.00E+290,Bengaluru,Kolkata,28-06-2025,03-08-2025,Business,4,7747,Net Banking,Confirmed
BKG100177,CUST11760,Name843,Surname571,66,Male,user177@example.com,9719922596,IndiGo,6E474,Bengaluru,Hyderabad,16-03-2026,10-04-2026,Premium Economy,2,2645,Net Banking,Confirmed
BKG100178,CUST12568,Name2446,Surname796,57,Female,user178@example.com,9730291513,IndiGo,SG460,Hyderabad,Pune,17-05-2026,20-06-2026,Premium Economy,5,23442,Credit Card,Completed
BKG100179,CUST12566,Name483,Surname489,37,Male,user179@example.com,9296542559,SpiceJet,6E623,Hyderabad,Kolkata,28-03-2025,11-05-2025,Premium Economy,4,6889,Credit Card,Completed
BKG100180,CUST14403,Name2841,Surname1883,59,Male,user180@example.com,9695832844,Air India,QP395,Pune,Bengaluru,10-07-2025,11-08-2025,Economy,2,23324,Debit Card,Cancelled
BKG100181,CUST11119,Name800,Surname1670,42,Female,user181@example.com,9539304662,Akasa Air,QP827,Chennai,Goa,03-01-2026,04-01-2026,Premium Economy,4,18379,Credit Card,Confirmed
BKG100182,CUST12252,Name921,Surname1102,36,Male,user182@example.com,9938313402,Akasa Air,QP662,Chennai,Goa,14-08-2025,02-09-2025,Business,1,3571,UPI,Cancelled
BKG100183,CUST14476,Name896,Surname871,24,Male,user183@example.com,9419662531,IndiGo,QP369,Kolkata,Hyderabad,12-02-2025,02-04-2025,Premium Economy,1,16962,Net Banking,Confirmed
BKG100184,CUST13508,Name680,Surname1262,26,Male,user184@example.com,9973521043,Air India,AI683,Bengaluru,Mumbai,26-12-2025,20-02-2026,Premium Economy,5,22497,Debit Card,Completed
BKG100185,CUST12191,Name2108,Surname1844,61,Male,user185@example.com,9245587477,Akasa Air,AI383,Delhi,Bengaluru,27-10-2025,15-11-2025,Business,2,21267,Credit Card,Confirmed
BKG100186,CUST13218,Name2005,Surname292,54,Female,user186@example.com,9774108885,Akasa Air,QP562,Delhi,Pune,26-11-2025,19-01-2026,Economy,1,10611,Net Banking,Completed
BKG100187,CUST12682,Name2384,Surname6,73,Male,user187@example.com,9884832186,Akasa Air,SG970,Hyderabad,Pune,13-01-2026,12-02-2026,Economy,5,18492,Net Banking,Confirmed
BKG100188,CUST12645,Name1162,Surname692,53,Male,user188@example.com,9707890457,Akasa Air,SG798,Pune,Goa,05-08-2025,06-09-2025,Economy,1,11299,UPI,Completed
BKG100189,CUST13616,Name1870,Surname2,45,Male,user189@example.com,9839369897,Air India,SG262,Goa,Chennai,08-05-2025,07-07-2025,Premium Economy,1,7676,Debit Card,Cancelled
BKG100190,CUST12503,Name2974,Surname1433,66,Male,user190@example.com,9560883210,IndiGo,AI101,Mumbai,Bengaluru,19-06-2025,23-06-2025,Economy,4,15487,UPI,Confirmed
BKG100191,CUST12815,Name494,Surname1762,45,Male,user191@example.com,9612926731,IndiGo,6E492,Bengaluru,Kolkata,01-04-2026,02-04-2026,Economy,1,2764,UPI,Cancelled
BKG100192,CUST11171,Name281,Surname1087,54,Male,user192@example.com,9755325292,Air India,QP459,Kolkata,Delhi,21-05-2025,15-06-2025,Business,2,6862,Credit Card,Cancelled
BKG100193,CUST11147,Name505,Surname1208,64,Female,user193@example.com,9477458516,Akasa Air,SG910,Goa,Pune,11-08-2025,17-08-2025,Economy,2,5792,Debit Card,Completed
BKG100194,CUST14978,Name1168,Surname1596,62,Male,user194@example.com,9806957378,SpiceJet,6E630,Mumbai,Delhi,21-07-2026,29-08-2026,Business,5,22161,Credit Card,Completed
BKG100195,CUST14055,Name1581,Surname231,33,Female,user195@example.com,9785135687,Vistara,AI640,Pune,Delhi,25-02-2025,17-04-2025,Economy,3,10342,Debit Card,Confirmed
BKG100196,CUST14476,Name2798,Surname354,66,Female,user196@example.com,9927175323,IndiGo,AI701,Pune,Goa,06-08-2026,02-09-2026,Economy,1,14473,Debit Card,Confirmed
BKG100197,CUST14105,Name1702,Surname868,62,Female,user197@example.com,9188506190,Vistara,6E384,Chennai,Mumbai,12-02-2026,17-03-2026,Economy,3,11887,UPI,Completed
BKG100198,CUST13201,Name2403,Surname1300,66,Male,user198@example.com,9433041955,Akasa Air,6.00E+159,Bengaluru,Goa,09-06-2025,14-07-2025,Economy,1,13206,Net Banking,Confirmed
BKG100199,CUST11439,Name490,Surname26,63,Male,user199@example.com,9853229478,IndiGo,6E608,Goa,Hyderabad,26-02-2025,18-03-2025,Premium Economy,5,24326,Debit Card,Confirmed
BKG100200,CUST10241,Name1373,Surname1653,45,Female,user200@example.com,9662484182,IndiGo,SG829,Kolkata,Mumbai,03-10-2025,19-11-2025,Business,1,6368,Net Banking,Cancelled
BKG100201,CUST11368,Name1507,Surname323,34,Male,user201@example.com,9716233644,IndiGo,6E858,Kolkata,Chennai,27-05-2026,21-07-2026,Business,1,21075,UPI,Confirmed
BKG100202,CUST11230,Name734,Surname1908,72,Male,user202@example.com,9693634042,Akasa Air,6E429,Bengaluru,Chennai,29-04-2026,23-05-2026,Economy,4,15049,Debit Card,Cancelled
BKG100203,CUST10432,Name735,Surname458,69,Male,user203@example.com,9530489781,IndiGo,QP986,Mumbai,Kolkata,17-01-2026,25-01-2026,Premium Economy,3,18950,Debit Card,Confirmed
BKG100204,CUST14619,Name1245,Surname1515,57,Male,user204@example.com,9598137488,SpiceJet,QP891,Goa,Chennai,13-01-2026,26-01-2026,Economy,5,12054,Credit Card,Confirmed
BKG100205,CUST12838,Name2605,Surname1720,62,Male,user205@example.com,9459722166,IndiGo,QP969,Chennai,Hyderabad,25-01-2025,09-02-2025,Business,3,20245,UPI,Confirmed
BKG100206,CUST12293,Name382,Surname90,32,Female,user206@example.com,9852528635,SpiceJet,QP865,Bengaluru,Hyderabad,19-05-2026,23-05-2026,Economy,5,7165,UPI,Completed
BKG100207,CUST14652,Name256,Surname891,60,Male,user207@example.com,9354231714,SpiceJet,SG971,Delhi,Pune,08-02-2026,13-02-2026,Premium Economy,4,21895,Debit Card,Cancelled
BKG100208,CUST11116,Name2395,Surname224,27,Male,user208@example.com,9276496293,Akasa Air,QP421,Goa,Delhi,28-08-2025,02-09-2025,Premium Economy,1,9142,Debit Card,Confirmed
BKG100209,CUST10741,Name646,Surname1654,61,Female,user209@example.com,9987325945,Vistara,AI320,Goa,Delhi,20-04-2026,07-05-2026,Premium Economy,2,6429,UPI,Completed
BKG100210,CUST12449,Name1066,Surname1680,29,Male,user210@example.com,9534212844,Akasa Air,6.00E+196,Bengaluru,Delhi,10-02-2026,15-03-2026,Premium Economy,1,4104,Credit Card,Confirmed
BKG100211,CUST13282,Name1525,Surname1406,58,Male,user211@example.com,9725265416,Vistara,SG932,Chennai,Mumbai,16-08-2025,25-08-2025,Economy,1,8992,UPI,Confirmed
BKG100212,CUST11004,Name175,Surname1930,47,Male,user212@example.com,9280377032,Vistara,QP941,Goa,Pune,12-05-2025,18-05-2025,Business,4,13364,Net Banking,Confirmed
BKG100213,CUST11759,Name767,Surname564,35,Female,user213@example.com,9259591761,IndiGo,6E762,Pune,Kolkata,13-03-2026,25-03-2026,Premium Economy,4,14098,Net Banking,Completed
BKG100214,CUST11125,Name1718,Surname409,59,Male,user214@example.com,9777267364,Vistara,AI491,Goa,Chennai,31-03-2025,18-04-2025,Business,3,15050,Net Banking,Completed
BKG100215,CUST13182,Name1108,Surname369,19,Female,user215@example.com,9741148802,Air India,AI930,Goa,Delhi,03-08-2026,05-09-2026,Premium Economy,1,13038,Net Banking,Completed
BKG100216,CUST10821,Name1016,Surname1346,33,Female,user216@example.com,9673044801,IndiGo,6E689,Kolkata,Goa,22-08-2026,06-09-2026,Premium Economy,3,7730,Credit Card,Confirmed
BKG100217,CUST14847,Name116,Surname1441,62,Female,user217@example.com,9709511014,Vistara,6E676,Bengaluru,Kolkata,22-11-2025,13-01-2026,Economy,4,14256,Debit Card,Confirmed
BKG100218,CUST14929,Name897,Surname41,51,Female,user218@example.com,9100733897,SpiceJet,6E925,Goa,Chennai,03-04-2025,07-04-2025,Economy,3,10122,Credit Card,Cancelled
BKG100219,CUST10909,Name2156,Surname1763,41,Male,user219@example.com,9501140044,Akasa Air,AI444,Chennai,Mumbai,01-06-2025,09-07-2025,Premium Economy,3,7141,Credit Card,Confirmed
BKG100220,CUST11428,Name2897,Surname1984,53,Female,user220@example.com,9339699130,Vistara,6E487,Pune,Goa,14-05-2026,25-06-2026,Premium Economy,3,12896,Credit Card,Confirmed
BKG100221,CUST10266,Name746,Surname1234,38,Male,user221@example.com,9786815488,Vistara,AI608,Chennai,Pune,10-08-2026,05-09-2026,Economy,3,21095,UPI,Confirmed
BKG100222,CUST12751,Name1830,Surname24,34,Male,user222@example.com,9367942460,IndiGo,SG362,Kolkata,Delhi,21-06-2025,01-08-2025,Economy,1,5407,UPI,Cancelled
BKG100223,CUST14040,Name1552,Surname720,52,Female,user223@example.com,9208908082,Akasa Air,6.00E+266,Goa,Kolkata,06-03-2026,17-03-2026,Premium Economy,1,16066,UPI,Cancelled
BKG100224,CUST12801,Name697,Surname1819,42,Male,user224@example.com,9885963005,IndiGo,AI446,Chennai,Bengaluru,25-09-2025,02-10-2025,Business,5,4931,Net Banking,Completed
BKG100225,CUST11287,Name220,Surname208,39,Male,user225@example.com,9303994042,Akasa Air,SG776,Chennai,Hyderabad,18-06-2025,27-07-2025,Premium Economy,3,16727,Credit Card,Confirmed
BKG100226,CUST11259,Name224,Surname739,18,Female,user226@example.com,9194090232,SpiceJet,QP304,Chennai,Hyderabad,09-08-2026,14-09-2026,Economy,1,18587,Credit Card,Confirmed
BKG100227,CUST12527,Name1629,Surname965,49,Female,user227@example.com,9197857474,Vistara,QP289,Hyderabad,Chennai,30-04-2026,24-06-2026,Premium Economy,4,6284,Debit Card,Confirmed
BKG100228,CUST12158,Name927,Surname1715,35,Male,user228@example.com,9262275325,IndiGo,AI784,Goa,Chennai,27-09-2025,26-10-2025,Premium Economy,5,17739,Net Banking,Completed
BKG100229,CUST14281,Name1715,Surname1978,52,Female,user229@example.com,9714947283,Air India,QP406,Bengaluru,Kolkata,04-03-2025,27-04-2025,Economy,4,15184,UPI,Completed
BKG100230,CUST11736,Name790,Surname259,20,Female,user230@example.com,9184147554,Akasa Air,6E942,Delhi,Chennai,05-04-2026,17-04-2026,Business,2,7977,Debit Card,Cancelled
BKG100231,CUST14523,Name1336,Surname1755,35,Female,user231@example.com,9113275526,Vistara,QP215,Mumbai,Chennai,02-02-2026,10-03-2026,Premium Economy,2,15520,Credit Card,Completed
BKG100232,CUST12344,Name2194,Surname1803,40,Female,user232@example.com,9383614547,Akasa Air,QP685,Mumbai,Chennai,31-07-2026,19-09-2026,Business,4,5809,UPI,Confirmed
BKG100233,CUST13291,Name159,Surname811,74,Female,user233@example.com,9841433502,Air India,AI863,Hyderabad,Bengaluru,28-05-2025,07-07-2025,Premium Economy,3,22444,Debit Card,Confirmed
BKG100234,CUST14028,Name2852,Surname1403,24,Male,user234@example.com,9244295352,SpiceJet,QP892,Kolkata,Goa,07-11-2025,27-11-2025,Premium Economy,3,11686,Net Banking,Completed
BKG100235,CUST13969,Name2116,Surname1777,41,Male,user235@example.com,9653266624,Air India,AI418,Mumbai,Delhi,29-03-2026,12-04-2026,Business,5,15842,Net Banking,Confirmed
BKG100236,CUST10473,Name1022,Surname68,47,Male,user236@example.com,9486949792,Air India,SG477,Chennai,Delhi,17-07-2025,12-09-2025,Premium Economy,5,9077,Net Banking,Completed
BKG100237,CUST14005,Name2434,Surname914,29,Female,user237@example.com,9730157871,Vistara,SG452,Mumbai,Pune,01-02-2025,17-02-2025,Economy,3,14704,UPI,Cancelled
BKG100238,CUST11756,Name907,Surname1326,32,Male,user238@example.com,9388926290,Akasa Air,AI985,Chennai,Hyderabad,20-02-2025,03-03-2025,Business,1,21251,Net Banking,Confirmed
BKG100239,CUST14984,Name1252,Surname1460,63,Female,user239@example.com,9555059083,Akasa Air,SG570,Delhi,Kolkata,09-01-2025,24-01-2025,Premium Economy,2,10770,Net Banking,Cancelled
BKG100240,CUST13066,Name2300,Surname1326,56,Female,user240@example.com,9420486085,IndiGo,QP165,Pune,Hyderabad,15-04-2025,16-04-2025,Premium Economy,3,19261,Debit Card,Cancelled
BKG100241,CUST14238,Name985,Surname1843,21,Female,user241@example.com,9809239039,SpiceJet,6E838,Hyderabad,Pune,02-11-2025,15-11-2025,Economy,4,7412,Debit Card,Cancelled
BKG100242,CUST14777,Name2901,Surname1172,70,Male,user242@example.com,9468472812,Air India,QP787,Pune,Bengaluru,02-02-2026,22-03-2026,Premium Economy,5,3657,Debit Card,Confirmed
BKG100243,CUST12119,Name2971,Surname1656,53,Male,user243@example.com,9829835592,SpiceJet,AI327,Delhi,Bengaluru,10-04-2025,11-05-2025,Premium Economy,2,6692,Debit Card,Cancelled
BKG100244,CUST13800,Name483,Surname964,21,Male,user244@example.com,9607042021,Air India,AI988,Kolkata,Delhi,24-09-2025,01-11-2025,Business,4,12135,Debit Card,Cancelled
BKG100245,CUST12808,Name1677,Surname1167,75,Female,user245@example.com,9253785761,SpiceJet,6E897,Chennai,Goa,04-06-2025,13-06-2025,Economy,4,9063,Debit Card,Completed
BKG100246,CUST12241,Name858,Surname1559,67,Male,user246@example.com,9718774770,Air India,QP904,Delhi,Bengaluru,01-03-2025,02-03-2025,Economy,2,17312,Net Banking,Completed
BKG100247,CUST10039,Name155,Surname1094,30,Female,user247@example.com,9115115189,SpiceJet,6.00E+118,Pune,Bengaluru,16-03-2026,16-04-2026,Business,1,15060,Credit Card,Confirmed
BKG100248,CUST14124,Name2412,Surname627,28,Male,user248@example.com,9984595578,IndiGo,SG397,Kolkata,Delhi,13-05-2025,20-05-2025,Premium Economy,5,15068,Debit Card,Cancelled
BKG100249,CUST11351,Name1653,Surname40,32,Male,user249@example.com,9880791577,Air India,6E851,Delhi,Bengaluru,17-05-2026,09-06-2026,Economy,5,8674,Credit Card,Confirmed
BKG100250,CUST12096,Name2191,Surname1277,21,Male,user250@example.com,9810784787,IndiGo,AI149,Kolkata,Pune,08-02-2025,05-03-2025,Business,1,23482,Net Banking,Cancelled
BKG100251,CUST11255,Name842,Surname1424,61,Male,user251@example.com,9423321334,Akasa Air,AI778,Pune,Chennai,15-07-2026,01-08-2026,Business,3,18045,Credit Card,Cancelled
BKG100252,CUST10871,Name2039,Surname407,56,Male,user252@example.com,9935327024,SpiceJet,6E466,Mumbai,Kolkata,01-05-2025,20-05-2025,Business,4,6235,Debit Card,Confirmed
BKG100253,CUST13938,Name1355,Surname481,18,Male,user253@example.com,9821160591,IndiGo,AI955,Chennai,Kolkata,24-05-2026,22-07-2026,Business,4,9305,Credit Card,Confirmed
BKG100254,CUST11894,Name1871,Surname607,34,Female,user254@example.com,9153773200,IndiGo,6E995,Mumbai,Pune,14-04-2025,11-06-2025,Economy,3,10885,Debit Card,Completed
BKG100255,CUST10080,Name567,Surname1359,59,Male,user255@example.com,9452896879,SpiceJet,QP736,Kolkata,Bengaluru,29-04-2025,06-05-2025,Premium Economy,1,4003,Debit Card,Cancelled
BKG100256,CUST12227,Name1580,Surname1413,72,Female,user256@example.com,9958885115,Akasa Air,6.00E+215,Delhi,Chennai,15-02-2026,13-03-2026,Economy,1,17459,Credit Card,Confirmed
BKG100257,CUST13590,Name743,Surname1252,42,Female,user257@example.com,9756441105,IndiGo,6E594,Pune,Hyderabad,10-05-2026,01-07-2026,Premium Economy,1,21143,Net Banking,Cancelled
BKG100258,CUST10102,Name2886,Surname1779,61,Male,user258@example.com,9819239897,SpiceJet,AI543,Chennai,Mumbai,25-09-2025,06-11-2025,Business,2,12796,Net Banking,Cancelled
BKG100259,CUST10448,Name48,Surname1318,28,Female,user259@example.com,9632398698,Air India,AI869,Pune,Mumbai,26-07-2026,22-09-2026,Premium Economy,3,22583,Credit Card,Cancelled
BKG100260,CUST13102,Name1652,Surname1674,33,Male,user260@example.com,9592949064,Akasa Air,QP190,Hyderabad,Chennai,04-06-2026,19-06-2026,Premium Economy,4,20538,Debit Card,Confirmed
